id,timestamp,hostname,interface,description,bandwidth,mtu,input_policy,output_policy,vrf,primary_ipv4_address,primary_ipv4_mask,secondary_ipv4_address,ipv6_address,encapsulation,vlan,modified_by_id
62840,2021-05-20 03:42:19.919455,BATS0002CICU001,Bundle-Ether5001.501,BATFEAG022 NMS,,,PLDT-FIXED-CB-OM-IN,,IPR30800_FTTH_NMS,10.203.230.53,255.255.255.252,,,dot1q,501,1
62841,2021-05-20 03:42:19.919493,BATS0002CICU001,Bundle-Ether5001.510,BATFEAG022 Signaling,,,PLDT-FIXED-CB-VOICE-IN,,IPR30012_NGNSIG,10.203.237.53,255.255.255.252,,,dot1q,510,1
62842,2021-05-20 03:42:19.919531,BATS0002CICU001,Bundle-Ether5001.515,BATFEAG022 RTP,,,PLDT-FIXED-CB-VOICE-IN,,IPR30012_NGNSIG,10.203.245.53,255.255.255.252,,,dot1q,515,1
62843,2021-05-20 03:42:19.919569,BATS0002CICU001,Bundle-Ether5001.1026,BATFEAG022 VDSL IPTV Multicast,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,172.16.4.41,255.255.255.252,,,dot1q,1026,1
62844,2021-05-20 03:42:19.919606,BATS0002CICU001,Bundle-Ether5002.501,BATFEAG023 NMS,,,PLDT-FIXED-CB-OM-IN,,IPR30800_FTTH_NMS,10.203.230.57,255.255.255.252,,,dot1q,501,1
62845,2021-05-20 03:42:19.919644,BATS0002CICU001,Bundle-Ether5002.510,BATFEAG023 Signaling,,,PLDT-FIXED-CB-VOICE-IN,,IPR30012_NGNSIG,10.203.237.57,255.255.255.252,,,dot1q,510,1
62846,2021-05-20 03:42:19.919682,BATS0002CICU001,Bundle-Ether5002.515,BATFEAG023 RTP,,,PLDT-FIXED-CB-VOICE-IN,,IPR30012_NGNSIG,10.203.245.57,255.255.255.252,,,dot1q,515,1
62847,2021-05-20 03:42:19.919720,BATS0002CICU001,Bundle-Ether5002.1026,BATFEAG023 VDSL IPTV Multicast,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,172.16.20.1,255.255.255.252,,,dot1q,1026,1
62848,2021-05-20 03:42:19.919759,BATS0002CICU001,Bundle-Ether5003.501,BATFEAG011 NMS,,,PLDT-FIXED-CB-OM-IN,,IPR30800_FTTH_NMS,10.225.16.49,255.255.255.252,,,dot1q,501,1
62849,2021-05-20 03:42:19.919797,BATS0002CICU001,Bundle-Ether5003.510,BATFEAG011 SIGNALING,,,PLDT-FIXED-CB-VOICE-IN,,IPR30012_NGNSIG,10.225.48.49,255.255.255.252,,,dot1q,510,1
62850,2021-05-20 03:42:19.919836,BATS0002CICU001,Bundle-Ether5003.515,BATFEAG011 RTP,,,PLDT-FIXED-CB-VOICE-IN,,IPR30012_NGNSIG,10.225.80.49,255.255.255.252,,,dot1q,515,1
62851,2021-05-20 03:42:19.919874,BATS0002CICU001,Bundle-Ether5003.1026,BATFEAG011_VDSL_IPTV_MULTICAST,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,172.16.4.33,255.255.255.252,,,dot1q,1026,1
62852,2021-05-20 03:42:19.919914,BATS0002CICU001,Bundle-Ether10002.1001,BATFEOL002_FTTH_NMS,,,PLDT-FIXED-CB-OM-IN,,IPR30800_FTTH_NMS,10.226.157.1,255.255.255.192,,,dot1q,1001,1
62853,2021-05-20 03:42:19.919952,BATS0002CICU001,Bundle-Ether10002.1026,BATFEOL002_IPTV_Multicast,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,172.16.116.33,255.255.255.252,,,dot1q,1026,1
62854,2021-05-20 03:42:19.919990,BATS0002CICU001,Bundle-Ether10002.1104,POLYLITE INDUSTRIAL CORPORATION_PID1-18BXD6I_BRAINS IPVPN-LL_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR5392_POLYIC,10.229.133.157,255.255.255.252,,,dot1q,1104,1
62855,2021-05-20 03:42:19.920029,BATS0002CICU001,Bundle-Ether10002.1105,"PLANBANK (RURAL BANK OF CANLUBANG PLANTERS, INC)_PID1-15J2UKS_BRAINS IPVPN-LL_1M",,,PLDT-ENT-1200K-UNI-IN,PLDT-ENT-1200K-UNI-OUT,IPR7476_RBCPI,10.229.89.69,255.255.255.252,,,dot1q,1105,1
62856,2021-05-20 03:42:19.920068,BATS0002CICU001,Bundle-Ether10002.1110,P.J. LHUILLIER INC._PID1-19AE0YV_BRAINS IPVPN-LL_1M,,,PLDT-ENT-1200K-UNI-IN,PLDT-ENT-1200K-UNI-OUT,IPR3068_PJLHUIL,10.229.151.29,255.255.255.252,,,dot1q,1110,1
62857,2021-05-20 03:42:19.920107,BATS0002CICU001,Bundle-Ether10002.1111,DAVAO CITIHARDWARE INC._PID1-19YIIK5_BRAINS IPVPN-LL_4M,,,PLDT-ENT-4800K-UNI-IN,PLDT-ENT-4800K-UNI-OUT,IPR3446_DAV-CTH,10.213.32.97,255.255.255.248,,,dot1q,1111,1
62858,2021-05-20 03:42:19.920146,BATS0002CICU001,Bundle-Ether10002.1113,LBC EXPRESS INC._PID1-1A3JIT0_IPVPN FTTH_1M,,,PLDT-ENT-1200K-UNI-IN,PLDT-ENT-1200K-UNI-OUT,IPR3374_LBCXPRS,10.229.165.205,255.255.255.252,,,dot1q,1113,1
62859,2021-05-20 03:42:19.920184,BATS0002CICU001,Bundle-Ether10002.1114,"BDO UNIBANK, INC._PID1-183UTF0_IPVPN_4M",,,PLDT-ENT-4800K-UNI-IN,PLDT-ENT-4800K-UNI-OUT,IPR3172_BDO_NET,10.229.112.193,255.255.255.252,,,dot1q,1114,1
62860,2021-05-20 03:42:19.920222,BATS0002CICU001,Bundle-Ether10002.1116,GOVERNMENT SERVICE INSURANCE SYSTEM_PID104111122_IPVPN_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3921_GSIS2,10.228.6.17,255.255.255.252,,,dot1q,1116,1
62861,2021-05-20 03:42:19.920259,BATS0002CICU001,Bundle-Ether10002.1117,EAST WEST BANKING CORPORATION_PID1-178L6CT_IPVPN_10M,,,PLDT-ENT-12000K-UNI-IN,PLDT-ENT-12000K-UNI-OUT,IPR3232_EWBANK,10.228.207.129,255.255.255.252,,,dot1q,1117,1
62862,2021-05-20 03:42:19.920296,BATS0002CICU001,Bundle-Ether10002.1120,CHINA BANKING CORPORATION_PID1-1AFUI8N_IPVPN_4M,,,PLDT-ENT-4800K-UNI-IN,PLDT-ENT-4800K-UNI-OUT,IPR3094_CHINA,10.229.161.21,255.255.255.252,,,dot1q,1120,1
62863,2021-05-20 03:42:19.920334,BATS0002CICU001,Bundle-Ether10002.1121,"BDO UNIBANK, INC._PID1-183UTF0_IPVPN_4M",,,PLDT-ENT-4800K-UNI-IN,PLDT-ENT-4800K-UNI-OUT,IPR3172_BDO_NET,172.17.230.130,255.255.255.248,,,dot1q,1121,1
62864,2021-05-20 03:42:19.920371,BATS0002CICU001,Bundle-Ether10002.1126,CHINA BANKING CORPORATION_PID103603137_IPVPN_4M,,,PLDT-ENT-4800K-UNI-IN,PLDT-ENT-4800K-UNI-OUT,IPR3094_CHINA,10.212.255.233,255.255.255.252,,,dot1q,1126,1
62865,2021-05-20 03:42:19.920408,BATS0002CICU001,Bundle-Ether10002.1127,LAND BANK OF THE PHILIPPINES_PID1-18NNDKH_IPVPN_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3615_LNDBANK,10.100.10.246,255.255.255.252,,,dot1q,1127,1
62866,2021-05-20 03:42:19.920445,BATS0002CICU001,Bundle-Ether10002.1129,"BDO UNIBANK, INC._PID1-1AH196I_IPVPN_64K",,,PLDT-ENT-77K-UNI-IN,PLDT-ENT-77K-UNI-OUT,IPR3007_BDO,10.229.181.157,255.255.255.252,,,dot1q,1129,1
62867,2021-05-20 03:42:19.920483,BATS0002CICU001,Bundle-Ether10002.1130,CITY SAVINGS BANK INC._PID1-1ADTJIF_IPVPN_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3619_NETNFRA,10.204.254.113,255.255.255.252,,,dot1q,1130,1
62868,2021-05-20 03:42:19.920521,BATS0002CICU001,Bundle-Ether10002.1131,PHILIPPINE VETERANS BANK_PID1-1B0FIAJ_IPVPN_10M,,,PLDT-ENT-12000K-UNI-IN,PLDT-ENT-12000K-UNI-OUT,IPR3220_VETERAN,10.228.173.233,255.255.255.252,,,dot1q,1131,1
62869,2021-05-20 03:42:19.920558,BATS0002CICU001,Bundle-Ether10002.1132,"BDO UNIBANK, INC._PID1-1AON78Q_IPVPN_8M",,9218,PLDT-ENT-9600K-UNI-IN,PLDT-ENT-9600K-UNI-OUT,IPR3172_BDO_NET,172.20.199.130,255.255.255.248,,,dot1q,1132,1
62870,2021-05-20 03:42:19.920596,BATS0002CICU001,Bundle-Ether10002.1133,LAND BANK OF THE PHILIPPINES_PID100727749_IPVPN_1M,,,PLDT-ENT-1200K-UNI-IN,PLDT-ENT-1200K-UNI-OUT,IPR3615_LNDBANK,200.1.1.122,255.255.255.252,,,dot1q,1133,1
62871,2021-05-20 03:42:19.920633,BATS0002CICU001,Bundle-Ether10002.1134,LAND BANK OF THE PHILIPPINES_PID1-1BLVB7G_IPVPN_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3615_LNDBANK,10.100.13.206,255.255.255.252,,,dot1q,1134,1
62872,2021-05-20 03:42:19.920671,BATS0002CICU001,Bundle-Ether10002.1135,CHINA BANKING CORPORATION_PID104376290_SIDCBC01-102020-71765_IPVPN_4M,,,PLDT-ENT-4800K-UNI-IN,PLDT-ENT-4800K-UNI-OUT,IPR3094_CHINA,10.212.176.217,255.255.255.252,,,dot1q,1135,1
62873,2021-05-20 03:42:19.920708,BATS0002CICU001,Bundle-Ether10002.1136,VERITE PAWN CORPORATION_PID104398049/SID VPC01-112020-96174_IPVPN_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR3068_PJLHUIL,10.212.127.153,255.255.255.248,,,dot1q,1136,1
62874,2021-05-20 03:42:19.920746,BATS0002CICU001,Bundle-Ether10002.1137,LARES INCORPORATED_PID100473593/LI04-012013-65086_IPVPN_512K,,,PLDT-ENT-615K-UNI-IN,PLDT-ENT-615K-UNI-OUT,IPR3381_LARES,172.21.81.1,255.255.255.252,,,dot1q,1137,1
62875,2021-05-20 03:42:19.920783,BATS0002CICU001,Bundle-Ether10002.1138,ASIAN VISION CABLE HOLDINGS_PID1-1BQZSDF/SID AVCH01-112020-21225_IPVPN_2M,,,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR7998_AVISION,10.229.189.177,255.255.255.252,,,dot1q,1138,1
62876,2021-05-20 03:42:19.920821,BATS0002CICU001,Bundle-Ether10002.1141,MERCURY DRUG CORP._PID1-1C97Q0I_IPVPN_2M,,9218,PLDT-ENT-2048K-AF3-UNI_IN,PLDT-ENT-2048K-AF3-UNI_OUT,IPR3038_MERCURY,10.229.193.57,255.255.255.252,,,dot1q,1141,1
62877,2021-05-20 03:42:19.920859,BATS0002CICU001,Bundle-Ether10002.1142,SM INVESTMENTS CORPORATION_PID104657389_IPVPN_1M,,9218,PLDT-ENT-1200K-AF3-UNI_IN,PLDT-ENT-1200K-AF3-UNI_OUT,IPR3223_SM-SVI,192.168.22.162,255.255.255.252,,,dot1q,1142,1
62878,2021-05-20 03:42:19.920897,BATS0002CICU001,Bundle-Ether10002.1161,INSULAR_PID_1-16UPDZK,,,PLDT-ENT-2048K-UNI-IN,PLDT-ENT-2048K-UNI-OUT,IPR3046_INSULAR,10.229.93.109,255.255.255.252,,,dot1q,1161,1
62879,2021-05-20 03:42:19.920936,BATS0002CICU001,Bundle-Ether10002.1162,HDMF-CORPORATE HEADQUARTERS_PID1-1ACJHFV_IPVPN_2M,,9218,PLDT-ENT-2400K-AF3-UNI-IN,PLDT-ENT-2400K-AF3-UNI-OUT,IPR6166_HDMF,10.229.23.121,255.255.255.252,,,dot1q,1162,1
62880,2021-05-20 03:42:19.920973,BATS0002CICU001,Bundle-Ether10003.1001,BATFEOL003 FTTH NMS,,,PLDT-FIXED-CB-OM-IN,,IPR30800_FTTH_NMS,10.226.160.65,255.255.255.192,,,dot1q,1001,1
62881,2021-05-20 03:42:19.921011,BATS0002CICU001,Bundle-Ether10003.1026,BATFEOL003 IPTV Multicast,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,172.16.116.37,255.255.255.252,,,dot1q,1026,1
62882,2021-05-20 03:42:19.921048,BATS0002CICU001,Bundle-Ether10004.1001,BATFEOL004 FTTH NMS,,,PLDT-FIXED-CB-OM-IN,,IPR30800_FTTH_NMS,10.225.221.193,255.255.255.192,,,dot1q,1001,1
62883,2021-05-20 03:42:19.921086,BATS0002CICU001,Bundle-Ether10004.1026,BATFEOL004 IPTV Multicast,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,172.16.4.9,255.255.255.252,,,dot1q,1026,1
62884,2021-05-20 03:42:19.921123,BATS0002CICU001,Bundle-Ether10004.1103,Bureau of Immigration and Deportation_PID1-18OAR0Q_IPVPN_6M,,9218,PLDT-ENT-6600K-AF3-UNI_IN,PLDT-ENT-6600K-AF3-UNI_OUT,IPR3544_BOIDATA,10.212.251.217,255.255.255.252,,,dot1q,1103,1
62885,2021-05-20 03:42:19.921162,BATS0002CICU001,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.142.65,255.255.255.255,,2405:b800::b041/128,,,1
62886,2021-05-20 03:42:19.921199,BATS0002CICU001,TenGigE0/0/1/2.4081,"PID1-18BKHCO_KABAYAN CABLE TV SYSTEMS, INC._SJEHUDE002",,,PLDT-FIXED-CB-OM-IN,,CIPR20000_TNTMGMT_H00,10.223.183.209,255.255.255.252,,,dot1q,4081,1
62887,2021-05-20 03:42:19.921237,BATS0002CICU001,TenGigE0/1/1/3.3201,S3904_3G_IPR40003_OAM_1_CR-20210405-00532,,,PLDT-TNT-CEN-Ingress-CE,,IPR40003_OAM,14.78.35.165,255.255.255.252,,,dot1q,3201,1
62888,2021-05-20 03:42:19.921274,BATS0002CICU001,TenGigE0/1/1/3.3221,S3904_3G_IPR40001_IUB_1_CR-20210405-00532,,,PLDT-TNT-CEN-Ingress-CE,,IPR40001_IUB,14.62.35.165,255.255.255.252,,,dot1q,3221,1
62889,2021-05-20 03:42:19.921312,BATS0002CICU001,TenGigE0/1/1/3.3280,S3904_3G_IPR40002_SYNC_1_CR-20210405-00532,,,PLDT-TNT-CEN-Ingress-PTP-CE,,IPR40002_SYNC,14.110.35.165,255.255.255.252,,,dot1q,3280,1
62890,2021-05-20 03:42:19.921349,BATS0002CICU001,TenGigE0/1/1/3.3401,S3904_FD_IPR40003_OAM_1_CR-20210405-00532,,,PLDT-TNT-CEN-Ingress-CE,,IPR40003_OAM,14.86.35.165,255.255.255.252,,,dot1q,3401,1
62891,2021-05-20 03:42:19.921387,BATS0002CICU001,TenGigE0/1/1/3.3421,S3904_FD_IPR40004_S1_1_CR-20210405-00532,,,PLDT-TNT-CEN-Ingress-CE,,IPR40004_S1,14.22.35.165,255.255.255.252,,,dot1q,3421,1
62892,2021-05-20 03:42:19.921425,BATS0002CICU001,TenGigE0/1/1/3.3481,S3904_FD_IPR40002_SYNC_1_CR-20210405-00532,,,PLDT-TNT-CEN-Ingress-PTP-CE,,IPR40002_SYNC,14.118.35.165,255.255.255.252,,,dot1q,3481,1
62893,2021-05-20 03:42:19.921463,BATS0002CICU001,TenGigE0/1/1/3.4081,RID136881_S3904 BATANGAS OFFICE - WINNABLE OFFICE_BATHUDE078,,,PLDT-FIXED-CB-OM-IN,,CIPR20000_TNTMGMT_H00,10.223.173.181,255.255.255.252,,,dot1q,4081,1
62894,2021-05-20 03:42:19.921501,BATS0002CICU001,TenGigE0/2/1/3.4081,PID1-18CQUZD_PHILIPPINE GLOBAL COMMUNICATIONS INC._BATHUDE059,,,PLDT-FIXED-CB-OM-IN,,CIPR20000_TNTMGMT_H00,10.223.248.137,255.255.255.252,,,dot1q,4081,1
62895,2021-05-20 03:42:19.921539,BATS0002CICU001,BVI50011025,BATS0002CICU001 _MSAN IPTV DHCP,,,,,IPR30076_IPTV,7.240.2.1,255.255.255.0,,,,,1
62896,2021-05-20 03:42:19.921578,BATS0002CICU001,BVI100021024,BATFEOL002 FTTH RTP,,,,,IPR30903_FTTH_VoIP_Prod,101.13.0.1,255.255.192.0,,,,,1
62897,2021-05-20 03:42:19.921617,BATS0002CICU001,BVI100021025,BATFEOL002 IPTV DHCP,,,,,IPR30076_IPTV,100.13.0.1,255.255.192.0,,,,,1
62898,2021-05-20 03:42:19.921654,BATS0002CICU001,BVI100031024,BATFEOL003 FTTH RTP,,,,,IPR30903_FTTH_VoIP_Prod,101.13.64.1,255.255.192.0,,,,,1
62899,2021-05-20 03:42:19.921691,BATS0002CICU001,BVI100031025,BATFEOL003 IPTV DHCP,,,,,IPR30076_IPTV,100.13.64.1,255.255.192.0,,,,,1
62900,2021-05-20 03:42:19.921728,BATS0002CICU001,BVI100041024,BATFEOL004 FTTH RTP,,,,,IPR30903_FTTH_VoIP_Prod,101.13.128.1,255.255.192.0,,,,,1
62901,2021-05-20 03:42:19.921766,BATS0002CICU001,BVI100041025,BATFEOL004 IPTV DHCP,,,,,IPR30076_IPTV,100.13.128.1,255.255.192.0,,,,,1
63769,2021-05-21 05:01:10.200971,VGN00C15CIBE001,Bundle-Ether60002.4071,eNodeB<>EnodeB (X2)_S1_CR-20210405-00202,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40004_S1_POI,10.205.208.189,255.255.255.252,,,dot1q,4071,1
63770,2021-05-21 05:01:10.201041,VGN00C15CIBE001,Bundle-Ether60002.4073,BTS<>BSC (Southbound)_ABIS_CR-20210405-00202,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40000_ABIS,10.205.208.177,255.255.255.252,,,dot1q,4073,1
63771,2021-05-21 05:01:10.201083,VGN00C15CIBE001,Bundle-Ether60002.4074,NodeB<>RNC (Southbound)_IUB_CR-20210405-00202,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40001_IUB,10.205.208.181,255.255.255.252,,,dot1q,4074,1
63772,2021-05-21 05:01:10.201122,VGN00C15CIBE001,Bundle-Ether60002.4075,eNodeB<>SSU (Clocking)_SYNC_CR-20210405-00202,,,Ingress-ASBR-CB-Policy_DSCP,,IPR40002_SYNC,10.205.208.185,255.255.255.252,,,dot1q,4075,1
63773,2021-05-21 05:01:10.201161,VGN00C15CIBE001,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.138.56,255.255.255.255,,2405:b800::9038/128,,,1
63774,2021-05-21 05:01:10.323925,BGO00V61CICN002,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.140.16,255.255.255.255,,2405:b800::a010/128,,,1
63775,2021-05-21 05:01:10.519531,PRQG0049CIBE001,Bundle-Ether37.888,NPQHUBS002 IPR30001_BNG_DRA,,,PLDT-FIXED-CB-CP-IN,,IPR30001_BNG_DRA,10.251.233.74,255.255.255.252,,,dot1q,888,1
63776,2021-05-21 05:01:10.519601,PRQG0049CIBE001,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.138.11,255.255.255.255,,2405:b800::900b/128,,,1
63777,2021-05-21 05:01:10.519644,PRQG0049CIBE001,TenGigE0/1/0/47.4010,DHCP server for IPTV,,,,,NPQFEOL002_IPTV-local,10.156.190.1,255.255.255.252,,,dot1q,4010,1
63778,2021-05-21 05:01:10.519684,PRQG0049CIBE001,TenGigE0/1/0/47.4011,DHCP server for VOIP,,,,,NPQFEOL002_VOIP-local,10.156.254.1,255.255.255.252,,,dot1q,4011,1
63779,2021-05-21 05:01:10.519722,PRQG0049CIBE001,TenGigE0/1/0/47.4012,DHCP server for IPTV,,,,,IPTV-local,10.156.190.5,255.255.255.252,,,dot1q,4012,1
63780,2021-05-21 05:01:10.519760,PRQG0049CIBE001,TenGigE0/1/0/47.4013,DHCP server for VOIP,,,,,VOIP-local,10.156.254.5,255.255.255.252,,,dot1q,4013,1
63781,2021-05-21 05:01:10.519798,PRQG0049CIBE001,TenGigE0/6/0/47.4010,DHCP server for IPTV,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,10.156.190.2,255.255.255.252,,,dot1q,4010,1
63782,2021-05-21 05:01:10.519835,PRQG0049CIBE001,TenGigE0/6/0/47.4011,DHCP server for VOIP,,,PLDT-FIXED-CB-VOICE-IN,,IPR30903_FTTH_VoIP_Prod,10.156.254.2,255.255.255.252,,,dot1q,4011,1
63783,2021-05-21 05:01:10.519884,PRQG0049CIBE001,TenGigE0/6/0/47.4012,DHCP server for IPTV,,,PLDT-FIXED-CB-IPTV-IN,,IPR30076_IPTV,10.156.190.6,255.255.255.252,,,dot1q,4012,1
63784,2021-05-21 05:01:10.519923,PRQG0049CIBE001,TenGigE0/6/0/47.4013,DHCP server for VOIP,,,,,IPR30903_FTTH_VoIP_Prod,10.156.254.6,255.255.255.252,,,dot1q,4013,1
63785,2021-05-21 05:01:10.519960,PRQG0049CIBE001,GigabitEthernet0/0/0/0.3496,***test pilot ent***,,,PLDT-FIXED-CB-IPTV-IN,,CIPR0092_TNT_TEST,123.38.1.1,255.255.255.252,,,dot1q,3496,1
63786,2021-05-21 05:01:10.644485,PRQPXPRQCIBE001,Bundle-Ether65534.3000,SID_PATHYB_HUB_080321_PID_PATHYB_HUB_080321,,,PLDT-FIXED-CB-VOICE-IN,,VRF_PATHYB_080321,16.1.1.1,255.255.255.0,,,dot1q,3000,1
63787,2021-05-21 05:01:10.644632,PRQPXPRQCIBE001,Bundle-Ether65534.3010,SID_PATHYB_POI_0803_PID_PATHYB_POI_0803,,,PLDT-FIXED-CB-VOICE-IN,,VRF_PATHYB_080321_POI,30.1.1.1,255.255.255.0,,,dot1q,3010,1
63788,2021-05-21 05:01:10.644731,PRQPXPRQCIBE001,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.138.5,255.255.255.255,,"2405:b800::9005/128,2405:b800::900b/128",,,1
63789,2021-05-21 05:01:11.276450,BCR00S33CICN002,Loopback1,network management loopback,,,,,CIPR20000_TNTMGMT_H00,10.205.140.99,255.255.255.255,,2405:b800::a064/128,,,1
63790,2021-05-21 05:01:11.007240,CKLN8004CIBE001,Bundle-Ether20000.20,Connected to ANG03922RT01NE40E01_SMART_PIVOT_SIGTRAN_Signaling (RAN_Backend_Core)_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40005_SIGTRAN,10.86.130.137,255.255.255.252,,,dot1q,20,1
63791,2021-05-21 05:01:11.007389,CKLN8004CIBE001,Bundle-Ether20000.40,Connected to ANG03922RT01NE40E01_SMART_PIVOT_SERVICE_Core<>Core_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40010_SERVICE,10.86.130.145,255.255.255.252,,,dot1q,40,1
63792,2021-05-21 05:01:11.007460,CKLN8004CIBE001,Bundle-Ether20000.50,Connected to ANG03922RT01NE40E01_SMART_PIVOT_S1 (SMART_S1)_WO-20201106-01235,,,PLDT-TNT-CEN-Ingress-CE,,IPR40004_S1,10.86.130.153,255.255.255.252,,,dot1q,50,1
63793,2021-05-21 05:01:11.007525,CKLN8004CIBE001,Bundle-Ether20000.60,Connected to ANG03922RT01NE40E01_SMART_PIVOT_MBB_BSC_RNC<>Packet Core _RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40007_MBB,10.86.130.161,255.255.255.252,,,dot1q,60,1
63794,2021-05-21 05:01:11.007589,CKLN8004CIBE001,Bundle-Ether20000.70,Connected to ANG03922RT01NE40E01_SMART_PIVOT_MBB_BSC_RNC<>Packet Core _RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40007_MBB,10.86.130.169,255.255.255.252,,,dot1q,70,1
63795,2021-05-21 05:01:11.007652,CKLN8004CIBE001,Bundle-Ether20000.80,Connected to ANG03922RT01NE40E01_SMART_PIVOT_GPRS_Core<>Core_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40008_GPRS,10.86.130.177,255.255.255.252,,,dot1q,80,1
63796,2021-05-21 05:01:11.007724,CKLN8004CIBE001,Bundle-Ether20000.120,Connected to ANG03922RT01NE40E01_SMART_PIVOT_MBP_BBW/Internal SMART_PIVOT Public IP_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40011_MBP,10.86.130.185,255.255.255.252,,,dot1q,120,1
63797,2021-05-21 05:01:11.007788,CKLN8004CIBE001,Bundle-Ether20000.130,Connected to ANG03922RT01NE40E01_SMART_PIVOT_OAM_Management_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40003_OAM,10.86.130.129,255.255.255.252,,,dot1q,130,1
63798,2021-05-21 05:01:11.007851,CKLN8004CIBE001,Bundle-Ether20000.160,Connected to ANG03922RT01NE40E01_SMART_PIVOT_IT_LAN_IT Workstations_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR30004_IT_LAN,10.86.130.193,255.255.255.252,,,dot1q,160,1
63799,2021-05-21 05:01:11.007914,CKLN8004CIBE001,Bundle-Ether20000.170,Connected to ANG03922RT01NE40E01_SMART_PIVOT_IT_DC_IT Servers_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR30005_IT_DC,10.86.130.201,255.255.255.252,,,dot1q,170,1
63800,2021-05-21 05:01:11.007977,CKLN8004CIBE001,Bundle-Ether20000.180,Connected to ANG03922RT01NE40E01_SMART_PIVOT_VOIP_BSC_RNC<>CS Core (MGW)_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40006_VOIP,10.86.130.209,255.255.255.252,,,dot1q,180,1
63801,2021-05-21 05:01:11.008039,CKLN8004CIBE001,Bundle-Ether20000.181,Connected to ANG03922RT01NE40E01_SMART_PIVOT_DATA_SYNC_PACKET CORE SYNC_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40016_DATA_SYNC,10.86.130.225,255.255.255.252,,,dot1q,181,1
63802,2021-05-21 05:01:11.008101,CKLN8004CIBE001,Bundle-Ether20000.182,Connected to ANG03922RT01NE40E01_SMART_PIVOT_WIFI_Controller (SMART_PIVOT WIFI)_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40017_WIFI,10.86.130.233,255.255.255.252,,,dot1q,182,1
63803,2021-05-21 05:01:11.008162,CKLN8004CIBE001,Bundle-Ether20000.183,Connected to ANG03922RT01NE40E01_SMART_PIVOT to PLDT_ CIPR20000_TNTMGMT_H00,,,PLDT-TNT-CEN-Ingress-CE,,CIPR20000_TNTMGMT_H00,10.86.143.41,255.255.255.252,,,dot1q,183,1
63804,2021-05-21 05:01:11.008223,CKLN8004CIBE001,Bundle-Ether20000.190,Connected to ANG03922RT01NE40E01_SMART_PIVOT_VOIP IMS_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40026_VOIP_IMS,10.86.130.217,255.255.255.252,,,dot1q,190,1
63805,2021-05-21 05:01:11.008284,CKLN8004CIBE001,Bundle-Ether20000.215,Connected to ANG03922RT01NE40E01_SMART_PIVOT_DMZ-NL2_DMZ to vEPDG (for Vitro Clark)_RID143808,,,PLDT-TNT-CEN-Ingress-CE,,IPR40020_DMZ-NL2,10.86.130.249,255.255.255.252,,,dot1q,215,1
