hostname,interface,description,vlan
SPC00E67CIRO001,Bundle-Ether31.2014,IPR3007_BDO,2014
SPC00E67CIRO001,Bundle-Ether31.2015,IPR6190_IPTSNCR,2015
SPC00E67CIRO001,Bundle-Ether31.2016,IPR3068_PJLHUIL,2016
SPC00E67CIRO001,Bundle-Ether31.2017,IPR3374_LBCXPRS,2017
SPC00E67CIRO001,Bundle-Ether31.2018,IPR3200_PURGOLD,2018
SPC00E67CIRO001,Bundle-Ether31.2019,IPR3094_CHINA,2019
SPC00E67CIRO001,Bundle-Ether31.2020,IPR3135_SECBANK,2020
SPC00E67CIRO001,Bundle-Ether31.2021,POI IPR3012_ROSE,2021
SPC00E67CIRO001,Bundle-Ether31.2023,POI IPR3232_EWBANK,2023
SPC00E67CIRO001,Bundle-Ether31.2024,POI IPR3012_ROSE,2024
SPC00E67CIRO001,Bundle-Ether31.2026,POI IPR3547_PSMT,2026
SPC00E67CIRO001,Bundle-Ether31.2027,IPR3013_GOLDARC,2027
SPC00E67CIRO001,Bundle-Ether31.2028,IPR3059_PRULIFE,2028
SPC00E67CIRO001,Bundle-Ether31.2029,IPR3063_ABOITIZ,2029
SPC00E67CIRO001,Bundle-Ether31.2030,IPR3223_SM-SVI,2030
SPC00E67CIRO001,Bundle-Ether31.2031,IPR5448_PHLHLTH,2031
SPC00E67CIRO001,Bundle-Ether31.2032,IPR6111_BIRMO,2032
SPC00E67CIRO001,Bundle-Ether31.2033,IPR7632_LANDTRANS,2033
SPC00E67CIRO001,Bundle-Ether31.2034,IPR3220_VETERAN,2034
SPC00E67CIRO001,Bundle-Ether31.2035,POI IPR3867_AVENTUS,2035
SPC00E67CIRO001,Bundle-Ether31.2036,IPR3616_RCBCVPN,2036
SPC00E67CIRO001,Bundle-Ether31.2037,IPR3124_RCBC,2037
SPC00E67CIRO001,Bundle-Ether31.2039,IPR3790_ROB-SAV,2039
SPC00E67CIRO001,Bundle-Ether31.2040,IPR3825_GUSINC,2040
SPC00E67CIRO001,Bundle-Ether31.2041,IPR3615_LNDBANK,2041
SPC00E67CIRO001,Bundle-Ether31.2042,IPR7476_RBCPI,2042
SPC00E67CIRO001,Bundle-Ether31.2043,IPR3366_CARDBNK,2043
SPC00E67CIRO001,Bundle-Ether31.2044,IPR3326_AUBANK_POI_ASBR_CTHT,2044
SPC00E67CIRO001,Bundle-Ether31.2045,IPR5495_LBP,2045
SPC00E67CIRO001,Bundle-Ether31.2046,POI IPR3179_GOLDLCS,2046
SPC00E67CIRO001,Bundle-Ether31.2047,IPR3067_RUSTANS,2047
SPC00E67CIRO001,Bundle-Ether31.2048,IPR3921_GSIS2,2048
SPC00E67CIRO001,Bundle-Ether31.2049,IPR5392_POLYIC,2049
SPC00E67CIRO001,Bundle-Ether31.2050,IPR3042_NBSTORE,2050
SPC00E67CIRO001,Bundle-Ether31.2051,IPR3729_HAMMAD,2051
SPC00E67CIRO001,Bundle-Ether31.2052,IPR3619_NETNFRA,2052
SPC00E67CIRO001,Bundle-Ether31.2053,POI IPR3381_LARES,2053
SPC00E67CIRO001,Bundle-Ether31.2054,IPR3446_DAV-CTH,2054
SPC00E67CIRO001,Bundle-Ether31.2055,POI IPR7740_RICOH,2055
SPC00E67CIRO001,Bundle-Ether31.2056,IPR3219_ROBNSON,2056
SPC00E67CIRO001,Bundle-Ether31.2057,IPR3796_DEPTAG,2057
SPC00E67CIRO001,Bundle-Ether31.2058,IPR6060_LOFALC,2058
SPC00E67CIRO001,Bundle-Ether31.2059,IPR6166_HDMF,2059
SPC00E67CIRO001,Bundle-Ether31.2060,IPR3164_STRADCM,2060
SPC00E67CIRO001,Bundle-Ether31.2061,POI IPR3157_EXECUTV,2061
SPC00E67CIRO001,Bundle-Ether31.2062,IPR3423_ACDI,2062
SPC00E67CIRO001,Bundle-Ether31.2063,IPR3187_WILCON,2063
SPC00E67CIRO001,Bundle-Ether31.2064,IPR3544_BOIDATA,2064
SPC00E67CIRO001,Bundle-Ether31.2066,IPR5604_SMBINC,2066
SPC00E67CIRO001,Bundle-Ether31.2067,IPR6170_PEPSI,2067
SPC00E67CIRO001,Bundle-Ether31.2068,IPR7481_BUOFTT,2068
SPC00E67CIRO001,Bundle-Ether31.2069,IPR7928_ALPHACO,2069
SPC00E67CIRO001,Bundle-Ether31.2070,IPR3290_DBP,2070
SPC00E67CIRO001,Bundle-Ether31.2072,POI IPR3848_DHLXPRS,2072
SPC00E67CIRO001,Bundle-Ether31.2075,IPR5498_MALAYAN,2075
SPC00E67CIRO001,Bundle-Ether31.2076,IPR3827_ORIXMET,2076
SPC00E67CIRO001,Bundle-Ether31.2077,IPR3499_SUMISHO,2077
SPC00E67CIRO001,Bundle-Ether31.2078,IPR3038_MERCURY,2078
SPC00E67CIRO001,Bundle-Ether31.2079,IPR3075_MTTRADE,2079
SPC00E67CIRO001,Bundle-Ether31.2080,IPR3852_PBCOM1,2080
SPC00E67CIRO001,Bundle-Ether31.2081,IPR5226_KSTI,2081
SPC00E67CIRO001,Bundle-Ether31.2082,IPR7337_MAXGINC,2082
SPC00E67CIRO001,Bundle-Ether31.2083,IPR3104_PHILBUS,2083
SPC00E67CIRO001,Bundle-Ether31.2084,IPR5221_MEYWARE,2084
SPC00E67CIRO001,Bundle-Ether31.2085,IPR3397_PIONEER,2085
SPC00E67CIRO001,Bundle-Ether31.2089,IPR39983_RADNMS_POI_CTHT,2089
SPC00E67CIRO001,Bundle-Ether31.2092,IPR3361_UCPBVPN,2092
SPC00E67CIRO001,Bundle-Ether31.2093,IPR3382_TOYOTA,2093
SPC00E67CIRO001,Bundle-Ether31.2094,IPR3467_CHNTRST,2094
SPC00E67CIRO001,Bundle-Ether31.2097,POI IPR3289_PSSLOAN,2097
SPC00E67CIRO001,Bundle-Ether31.2098,POI IPR3099_COCACOL,2098
SPC00E67CIRO001,Bundle-Ether31.2099,POI IPR3133_ARGENT,2099
SPC00E67CIRO001,Bundle-Ether31.2100,POI IPR3023_SUNLIFE,2100
SPC00E67CIRO001,Bundle-Ether31.2101,POI IPR3837_SMFI,2101
SPC00E67CIRO001,Bundle-Ether31.2102,POI IPR3598_AFPMBAI,2102
SPC00E67CIRO001,Bundle-Ether31.2103,SPCMKT_ASBR_CTHT_IPR3074_PGMCIPR3074_PGMC_,2103
SPC00E67CIRO001,Bundle-Ether31.2104,IPR7114_PAREF,2104
SPC00E67CIRO001,Bundle-Ether31.2105,IPR3434_UNION,2105
SPC00E67CIRO001,Bundle-Ether31.2106,IPR5469_FRESNS,2106
SPC00E67CIRO001,Bundle-Ether31.2107,IPR6231_ERAWAN,2107
SPC00E67CIRO001,Bundle-Ether31.2108,IPR3294_AIR21,2108
SPC00E67CIRO001,Bundle-Ether31.2109,IPR5244_101RES,2109
SPC00E67CIRO001,Bundle-Ether31.2110,POI IPR3844_SUYSING,2110
SPC00E67CIRO001,Bundle-Ether31.2111,POI IPR7528_NMEATIS,2111
SPC00E67CIRO001,Bundle-Ether31.2112,POI IPR5349_CRDMIT,2112
SPC00E67CIRO001,Bundle-Ether31.2113,POI IPR3077_BINGO,2113
SPC00E67CIRO001,Bundle-Ether31.2114,POI IPR3195_STORE,2114
SPC00E67CIRO001,Bundle-Ether31.2115,IPR3393_VICSAL,2115
SPC00E67CIRO001,Bundle-Ether31.2116,IPR7500_DNDOOCD,2116
SPC00E67CIRO001,Bundle-Ether31.2118,POI IPR3315_MAPFRE,2118
SPC00E67CIRO001,Bundle-Ether31.2119,POI IPR5270_DMLTB,2119
SPC00E67CIRO001,Bundle-Ether31.2120,IPR30024_SERVICE_CENTER,2120
SPC00E67CIRO001,Bundle-Ether31.2121,IPR4515_SUNSHOP,2121
SPC00E67CIRO001,Bundle-Ether31.2125,IPR3566_SUPER8,2125
SPC00E67CIRO001,Bundle-Ether31.2127,IPR7783_DICTMDS,2127
SPC00E67CIRO001,Bundle-Ether31.2128,SPCMKT_ASBR_CTHT_IPR3074_PGMCIPR3074_PGMC_,2128
SPC00E67CIRO001,Bundle-Ether31.2129,POI IPR3046_INSULAR,2129
SPC00E67CIRO001,Bundle-Ether31.2130,IPR3604_MAYBANK,2130
SPC00E67CIRO001,Bundle-Ether31.2131,IPR3666_MNDALAY,2131
SPC00E67CIRO001,Bundle-Ether31.2132,IPR7441_BNKSENT,2132
SPC00E67CIRO001,Bundle-Ether31.2134,IPR3480_BANCNET,2134
SPC00E67CIRO001,Bundle-Ether31.2136,IPR3367_UCPBSAV,2136
SPC00E67CIRO001,Bundle-Ether31.2137,IPR3301_GRNBANK,2137
SPC00E67CIRO001,Bundle-Ether31.2138,IPR3530_COUNTRY,2138
SPC00E67CIRO001,Bundle-Ether31.2141,IPR3526_MANULFE,2141
SPC00E67CIRO001,Bundle-Ether31.2142,IPR5283_AMBER,2142
SPC00E67CIRO001,Bundle-Ether31.2143,IPR7961_UNISAV,2143
SPC00E67CIRO001,Bundle-Ether31.2144,IPR5345_LUZDEV,2144
SPC00E67CIRO001,Bundle-Ether31.2145,IPR3251_PHMORRS,2145
SPC00E67CIRO001,Bundle-Ether31.2146,IPR3389_ASIABRW,2146
SPC00E67CIRO001,Bundle-Ether31.2147,IPR3426_BSP,2147
SPC00E67CIRO001,Bundle-Ether31.2148,IPR3690_JFC,2148
SPC00E67CIRO001,Bundle-Ether31.2149,IPR3885_BOC,2149
SPC00E67CIRO001,Bundle-Ether31.2150,IPR5286_DPWH,2150
SPC00E67CIRO001,Bundle-Ether31.2151,IPR5681_SMPI,2151
SPC00E67CIRO001,Bundle-Ether31.2152,IPR5689_PAXYS,2152
SPC00E67CIRO001,Bundle-Ether31.2153,IPR5718_LEISURE,2153
SPC00E67CIRO001,Bundle-Ether31.2154,IPR6018_PLDTSIP,2154
SPC00E67CIRO001,Bundle-Ether31.2155,IPR6040_EXTPI,2155
SPC00E67CIRO001,Bundle-Ether31.2156,IPR6045_NBCCTC,2156
SPC00E67CIRO001,Bundle-Ether31.2157,IPR6067_IONE,2157
SPC00E67CIRO001,Bundle-Ether31.2158,IPR6101_UNION,2158
SPC00E67CIRO001,Bundle-Ether31.2159,IPR7910_SANDEN,2159
SPC00E67CIRO001,Bundle-Ether31.2160,IPR8226_SHINMAG,2160
SPC00E67CIRO001,Bundle-Ether31.2161,IPR8232_MDSTPRK,2161
SPC00E67CIRO001,Bundle-Ether31.2162,IPR3959_CSBI,2162
SPC00E67CIRO001,Bundle-Ether31.2163,IPR7699_EWICPHI,2163
SPC00E67CIRO001,Bundle-Ether31.2164,IPR7844_FETMSOL,2164
SPC00E67CIRO001,Bundle-Ether31.2165,IPR3008_TELETEC,2165
SPC00E67CIRO001,Bundle-Ether31.2166,IPR8288_INCYBER_CTHT_POI,2166
SPC00E67CIRO001,Bundle-Ether31.2167,IPR3972_PHLPINC,2167
SPC00E67CIRO001,Bundle-Ether31.2168,IPR6209_IEAEI,2168
SPC00E67CIRO001,Bundle-Ether31.2169,IPR3770_KWASAKI,2169
SPC00E67CIRO001,Bundle-Ether31.2170,IPR5727_IONE,2170
SPC00E67CIRO001,Bundle-Ether31.2171,IPR3456_YUSEN,2171
SPC00E67CIRO001,Bundle-Ether31.2172,IPR3061_SUYEN,2172
SPC00E67CIRO001,Bundle-Ether31.2173,IPR3284_SNROQUE,2173
SPC00E67CIRO001,Bundle-Ether31.2174,IPR7239_SOSCHLD,2174
SPC00E67CIRO001,Bundle-Ether31.2175,IPR5263_SINAG,2175
SPC00E67CIRO001,Bundle-Ether31.2176,IPR6199_CAGPWER,2176
SPC00E67CIRO001,Bundle-Ether31.2177,IPR3060_BOARDWK,2177
SPC00E67CIRO001,Bundle-Ether31.2178,IPR5264_BMMC,2178
SPC00E67CIRO001,Bundle-Ether31.2180,IPR3542_KNTETSU,2180
SPC00E67CIRO001,Bundle-Ether31.2182,IPR3154_BEAUTYP,2182
SPC00E67CIRO001,Bundle-Ether31.2183,IPR7926_BISCUIT,2183
SPC00E67CIRO001,Bundle-Ether31.2184,IPR5704_DSWD,2184
SPC00E67CIRO001,Bundle-Ether31.2185,IPR3279_SWUPGWY,2185
SPC00E67CIRO001,Bundle-Ether31.2186,IPR6043_ROXAS,2186
SPC00E67CIRO001,Bundle-Ether31.2187,IPR3401_BANKBYN,2187
SPC00E67CIRO001,Bundle-Ether31.2188,IPR3178_CEBU-P,2188
SPC00E67CIRO001,Bundle-Ether31.2189,IPR5205_PAGASA,2189
SPC00E67CIRO001,Bundle-Ether31.2190,IPR8136_ROYCEMC,2190
SPC00E67CIRO001,Bundle-Ether31.2191,IPR3291_METROGA,2191
SPC00E67CIRO001,Bundle-Ether31.2541,*** Inter-AS L3VPN for CIPR20000_TNTMGMT_H00 VRF ***,2541
SPC00E67CIRO001,Bundle-Ether31.4003,eNodeB<>PIVOT MME_X2_S1 IPR40004_S1_CR-20201209-00278,4003
SPC00E67CIRO001,Bundle-Ether31.4004,IPR40005_SIGTRAN,4004
SPC00E67CIRO001,Bundle-Ether31.4005,IPR40007_MBB,4005
SPC00E67CIRO001,Bundle-Ether31.4006,IPR40003_OAM,4006
SPC00E67CIRO001,Bundle-Ether31.4007,IPR40006_VOIP (MGW),4007
SPC00E67CIRO001,Bundle-Ether31.4008,IPR40011_MBP (BBW),4008
SPC00E67CIRO001,Bundle-Ether31.4009,IPR30004_IT_LAN IT Connectivity (Enterprise),4009
SPC00E67CIRO001,Bundle-Ether31.4010,IPR30005_IT_DC IT Connectivity (Data Center),4010
SPC00E67CIRO001,Bundle-Ether31.4011,IPR40026_VOIP_IMS PS to IMS,4011
SPC00E67CIRO001,Bundle-Ether31.4012,IPR40008_GPRS PS Core to Core Traffic,4012
SPC00E67CIRO001,Bundle-Ether31.4013,IPR44072_USA-SERVICES,4013
SPC00E67CIRO001,Bundle-Ether31.4075,IPR40002_SYNC_PRTC_FP_ASBR_RID143022,4075
SPC00E67CIRO001,Bundle-Ether31.4081,IPR40024_SYNCNMS_PRTC_NMS_ASBR_RID143022,4081
SPC00E67CIRO001,Bundle-Ether31.4082,IPR30001_BNG_DRA (vDRA),4082
SPC00E67CIRO001,Bundle-Ether31.4083,IPR30002_BNG_EAAA,4083
SPC00E67CIRO001,Bundle-Ether31.4084,IPR30107_TELCOSYS,4084
SPC00E67CIRO001,Bundle-Ether31.4085,IPR30076_IPTV,4085
SPC00E67CIRO001,Bundle-Ether31.4086,IPR3941_ROBCORP,4086
SPC00E67CIRO001,Bundle-Ether32.2542,*** Inter-AS L3VPN for CIPR20000_TNTMGMT_H00 VRF ***,2542
TNWS0056CICN001,GigabitEthernet0/3/0/8,**Connected to NCS1002***,0
SPC00E67CIBE002,Bundle-Ether30000.888,SPCHUBS003 IPR30001_BNG_DRA,888
SPC00E67CIBE002,Bundle-Ether30005.888,SPCHUBS008 IPR30001_BNG_DRA,888
SPC00E67CIBE002,Bundle-Ether60000.101,IPR30800_FTTH_NMS,101
SPC00E67CIBE002,Bundle-Ether60000.102,IPR30006_SECUREDNS,102
SPC00E67CIBE002,Bundle-Ether60000.103,IPR40003_OAM,103
SPC00E67CIBE002,Bundle-Ether60000.104,IPR30004_IT_LAN,104
SPC00E67CIBE002,Bundle-Ether60000.108,IPR30044_HUANMS,108
SPC00E67CIBE002,Bundle-Ether60000.301,IPR6190_IPTSNCR,301
SPC00E67CIBE002,Bundle-Ether60000.302,IPR3172_BDO_NET,302
SPC00E67CIBE002,Bundle-Ether60000.304,IPR7066_LIFELNE,304
SPC00E67CIBE002,Bundle-Ether60000.305,IPR3007_BDO,305
SPC00E67CIBE002,Bundle-Ether60000.306,IPR3012_ROSE,306
SPC00E67CIBE002,Bundle-Ether60000.307,IPR3068_PJLHUIL,307
SPC00E67CIBE002,Bundle-Ether60000.308,IPR3094_CHINA,308
SPC00E67CIBE002,Bundle-Ether60000.309,IPR3115_PNB,309
SPC00E67CIBE002,Bundle-Ether60000.310,IPR3200_PURGOLD,310
SPC00E67CIBE002,Bundle-Ether60000.311,IPR3232_EWBANK,311
SPC00E67CIBE002,Bundle-Ether60000.312,IPR3374_LBCXPRS,312
SPC00E67CIBE002,Bundle-Ether60000.313,IPR3450_TANAY,313
SPC00E67CIBE002,Bundle-Ether60000.314,IPR3926_BPI03,314
SPC00E67CIBE002,Bundle-Ether60000.315,IPR7032_DIAFSSI,315
SPC00E67CIBE002,Bundle-Ether60000.316,IPR7479_EPTARPI,316
SPC00E67CIBE002,Bundle-Ether60000.317,IPR7566_JRSBC,317
SPC00E67CIBE002,Bundle-Ether60000.318,IPR7723_RUDLINC,318
SPC00E67CIBE002,Bundle-Ether60000.319,IPR7900_HANDINN,319
SPC00E67CIBE002,Bundle-Ether60000.320,IPR3110_BOC,320
SPC00E67CIBE002,Bundle-Ether60000.321,IPR5426_MBTCDUO,321
SPC00E67CIBE002,Bundle-Ether60000.322,IPR3181_PSBANK,322
SPC00E67CIBE002,Bundle-Ether60000.323,IPR7259_GENEONE,323
SPC00E67CIBE002,Bundle-Ether60000.324,IPR3848_DHLXPRS,324
SPC00E67CIBE002,Bundle-Ether60000.325,IPR30012_NGNSIG,325
SPC00E67CIBE002,Bundle-Ether60000.326,IPR3219_ROBNSON,326
SPC00E67CIBE002,Bundle-Ether60000.327,IPR7695_ONEFOOD,327
SPC00E67CIBE002,Bundle-Ether60000.328,IPR7797_SCANGLB,328
SPC00E67CIBE002,Bundle-Ether60000.329,IPR3175_METBANK,329
SPC00E67CIBE002,Bundle-Ether60000.330,IPR3135_SECBANK,330
SPC00E67CIBE002,Bundle-Ether60000.331,IPR3393_VICSAL,331
SPC00E67CIBE002,Bundle-Ether60000.332,IPR6111_BIRMO,332
SPC00E67CIBE002,Bundle-Ether60000.333,IPR3547_PSMT,333
SPC00E67CIBE002,Bundle-Ether60000.334,IPR3381_LARES,334
SPC00E67CIBE002,Bundle-Ether60000.335,IPR3013_GOLDARC,335
SPC00E67CIBE002,Bundle-Ether60000.336,IPR3133_ARGENT,336
SPC00E67CIBE002,Bundle-Ether60000.337,IPR3713_MAXCARE,337
SPC00E67CIBE002,Bundle-Ether60000.338,IPR3182_MEDCARD,338
SPC00E67CIBE002,Bundle-Ether60000.339,IPR3223_SM-SVI,339
SPC00E67CIBE002,Bundle-Ether60000.340,IPR7290_PAMANA,340
SPC00E67CIBE002,Bundle-Ether60000.341,IPR3063_ABOITIZ,341
SPC00E67CIBE002,Bundle-Ether60000.342,IPR3837_SMFI,342
SPC00E67CIBE002,Bundle-Ether60000.343,IPR3191_NIPPON,343
SPC00E67CIBE002,Bundle-Ether60000.344,IPR3179_GOLDLCS,344
SPC00E67CIBE002,Bundle-Ether60000.345,IPR5448_PHLHLTH,345
SPC00E67CIBE002,Bundle-Ether60000.346,IPR7632_LANDTRANS,346
SPC00E67CIBE002,Bundle-Ether60000.347,IPR3059_PRULIFE,347
SPC00E67CIBE002,Bundle-Ether60000.348,IPR3619_NETNFRA,348
SPC00E67CIBE002,Bundle-Ether60000.349,IPR8073_CLADSWD,349
SPC00E67CIBE002,Bundle-Ether60000.350,IPR3023_SUNLIFE,350
SPC00E67CIBE002,Bundle-Ether60000.351,IPR3867_AVENTUS,351
SPC00E67CIBE002,Bundle-Ether60000.352,IPR3046_INSULAR,352
SPC00E67CIBE002,Bundle-Ether60000.353,IPR8046_CAVALCI,353
SPC00E67CIBE002,Bundle-Ether60000.354,IPR3220_VETERAN,354
SPC00E67CIBE002,Bundle-Ether60000.355,IPR3615_LNDBANK,355
SPC00E67CIBE002,Bundle-Ether60000.356,IPR5495_LBP,356
SPC00E67CIBE002,Bundle-Ether60000.357,IPR3289_PSSLOAN,357
SPC00E67CIBE002,Bundle-Ether60000.358,IPR3616_RCBCVPN,358
SPC00E67CIBE002,Bundle-Ether60000.360,IPR3124_RCBC,360
SPC00E67CIBE002,Bundle-Ether60000.361,IPR3157_EXECUTV,361
SPC00E67CIBE002,Bundle-Ether60000.362,IPR3042_NBSTORE,362
SPC00E67CIBE002,Bundle-Ether60000.363,IPR3067_RUSTANS,363
SPC00E67CIBE002,Bundle-Ether60000.364,IPR3726_ASIANTI,364
SPC00E67CIBE002,Bundle-Ether60000.365,IPR3366_CARDBNK,365
SPC00E67CIBE002,Bundle-Ether60000.366,IPR3790_ROB-SAV,366
SPC00E67CIBE002,Bundle-Ether60000.367,IPR3825_GUSINC,367
SPC00E67CIBE002,Bundle-Ether60000.368,IPR3326_AUBANK_POI_ASBR_CTCS,368
SPC00E67CIBE002,Bundle-Ether60000.369,IPR3446_DAV-CTH,369
SPC00E67CIBE002,Bundle-Ether60000.370,IPR3921_GSIS2,370
SPC00E67CIBE002,Bundle-Ether60000.371,IPR5392_POLYIC,371
SPC00E67CIBE002,Bundle-Ether60000.373,IPR7998_AVISION,373
SPC00E67CIBE002,Bundle-Ether60000.374,IPR3164_STRADCM,374
SPC00E67CIBE002,Bundle-Ether60000.375,IPR3423_ACDI,375
SPC00E67CIBE002,Bundle-Ether60000.376,IPR3598_AFPMBAI,376
SPC00E67CIBE002,Bundle-Ether60000.377,IPR6104_IXSFRL,377
SPC00E67CIBE002,Bundle-Ether60000.378,IPR3099_COCACOL,378
SPC00E67CIBE002,Bundle-Ether60000.379,IPR3187_WILCON,379
SPC00E67CIBE002,Bundle-Ether60000.380,IPR3796_DEPTAG,380
SPC00E67CIBE002,Bundle-Ether60000.381,IPR6060_LOFALC,381
SPC00E67CIBE002,Bundle-Ether60000.382,IPR6166_HDMF,382
SPC00E67CIBE002,Bundle-Ether60000.383,IPR3290_DBP,383
SPC00E67CIBE002,Bundle-Ether60000.386,IPR3544_BOIDATA,386
SPC00E67CIBE002,Bundle-Ether60000.388,IPR5604_SMBINC,388
SPC00E67CIBE002,Bundle-Ether60000.389,IPR6170_PEPSI,389
SPC00E67CIBE002,Bundle-Ether60000.390,IPR7481_BUOFTT,390
SPC00E67CIBE002,Bundle-Ether60000.395,IPR7528_NMEATIS,395
SPC00E67CIBE002,Bundle-Ether60000.396,IPR5498_MALAYAN,396
SPC00E67CIBE002,Bundle-Ether60000.397,IPR3827_ORIXMET,397
SPC00E67CIBE002,Bundle-Ether60000.398,IPR5349_CRDMIT,398
SPC00E67CIBE002,Bundle-Ether60000.399,IPR3499_SUMISHO,399
SPC00E67CIBE002,Bundle-Ether60000.400,IPR3038_MERCURY,400
SPC00E67CIBE002,Bundle-Ether60000.401,IPR3075_MTTRADE,401
SPC00E67CIBE002,Bundle-Ether60000.402,IPR3844_SUYSING,402
SPC00E67CIBE002,Bundle-Ether60000.403,IPR3315_MAPFRE,403
SPC00E67CIBE002,Bundle-Ether60000.404,IPR3852_PBCOM1,404
SPC00E67CIBE002,Bundle-Ether60000.405,IPR5226_KSTI,405
SPC00E67CIBE002,Bundle-Ether60000.406,IPR3077_BINGO,406
SPC00E67CIBE002,Bundle-Ether60000.407,IPR7337_MAXGINC,407
SPC00E67CIBE002,Bundle-Ether60000.408,IPR3195_STORE,408
SPC00E67CIBE002,Bundle-Ether60000.409,IPR3104_PHILBUS,409
SPC00E67CIBE002,Bundle-Ether60000.410,IPR5221_MEYWARE,410
SPC00E67CIBE002,Bundle-Ether60000.411,IPR3397_PIONEER,411
SPC00E67CIBE002,Bundle-Ether60000.415,IPR3456_YUSEN,415
SPC00E67CIBE002,Bundle-Ether60000.416,IPR3361_UCPBVPN,416
SPC00E67CIBE002,Bundle-Ether60000.417,IPR3373_JARDINE,417
SPC00E67CIBE002,Bundle-Ether60000.418,IPR3382_TOYOTA,418
SPC00E67CIBE002,Bundle-Ether60000.419,IPR5268_INLAND,419
SPC00E67CIBE002,Bundle-Ether60000.420,IPR3467_CHNTRST,420
SPC00E67CIBE002,Bundle-Ether60000.421,IPR3117_SGS,421
SPC00E67CIBE002,Bundle-Ether60000.422,IPR7062_PACIFIC,422
SPC00E67CIBE002,Bundle-Ether60000.423,IPR5414_ROYALD,423
SPC00E67CIBE002,Bundle-Ether60000.424,IPR7885_SEAGAME,424
SPC00E67CIBE002,Bundle-Ether60000.425,IPR3526_MANULFE,425
SPC00E67CIBE002,Bundle-Ether60000.426,SPCMKT_ASBR_CTCS_IPR3074_PGMC,426
SPC00E67CIBE002,Bundle-Ether60000.427,SPCMKT_ASBR_CTCS_IPR3025_ABENSON,427
SPC00E67CIBE002,Bundle-Ether60000.428,IPR30107_TELCOSYS,428
SPC00E67CIBE002,Bundle-Ether60000.429,IPR5375_PLDTVPN,429
SPC00E67CIBE002,Bundle-Ether60000.430,IPR3434_UNION,430
SPC00E67CIBE002,Bundle-Ether60000.431,IPR5469_FRESNS,431
SPC00E67CIBE002,Bundle-Ether60000.432,IPR6231_ERAWAN,432
SPC00E67CIBE002,Bundle-Ether60000.433,IPR3294_AIR21,433
SPC00E67CIBE002,Bundle-Ether60000.434,IPR5244_101RES,434
SPC00E67CIBE002,Bundle-Ether60000.436,IPR4515_SUNSHOP,436
SPC00E67CIBE002,Bundle-Ether60000.437,IPR6161_VOYAGER,437
SPC00E67CIBE002,Bundle-Ether60000.438,IPR3008_TELETEC,438
SPC00E67CIBE002,Bundle-Ether60000.439,IPR8250_HONDA_CTCS,439
SPC00E67CIBE002,Bundle-Ether60000.440,IPR8106_BNCMEXI,440
SPC00E67CIBE002,Bundle-Ether60000.443,IPR3551_GUAGUA,443
SPC00E67CIBE002,Bundle-Ether60000.444,IPR3566_SUPER8,444
SPC00E67CIBE002,Bundle-Ether60000.446,IPR7783_DICTMDS,446
SPC00E67CIBE002,Bundle-Ether60000.447,IPR3533_PRODBNK,447
SPC00E67CIBE002,Bundle-Ether60000.448,IPR3941_ROBCORP,448
SPC00E67CIBE002,Bundle-Ether60000.449,IPR7966_PITOAXM_POI_ASBR_CTCS,449
SPC00E67CIBE002,Bundle-Ether60000.450,IPR3666_MNDALAY,450
SPC00E67CIBE002,Bundle-Ether60000.451,IPR7441_BNKSENT,451
SPC00E67CIBE002,Bundle-Ether60000.453,IPR7515_NTPCORP,453
SPC00E67CIBE002,Bundle-Ether60000.454,IPR8007_EPLDT,454
SPC00E67CIBE002,Bundle-Ether60000.455,IPR3480_BANCNET,455
SPC00E67CIBE002,Bundle-Ether60000.456,IPR3430_PTBC,456
SPC00E67CIBE002,Bundle-Ether60000.457,IPR6152_PAYMAYA,457
SPC00E67CIBE002,Bundle-Ether60000.458,IPR3604_MAYBANK,458
SPC00E67CIBE002,Bundle-Ether60000.459,IPR5641_AUBC,459
SPC00E67CIBE002,Bundle-Ether60000.460,IPR3301_GRNBANK,460
SPC00E67CIBE002,Bundle-Ether60000.461,IPR3458_MALAYAN,461
SPC00E67CIBE002,Bundle-Ether60000.462,IPR3530_COUNTRY,462
SPC00E67CIBE002,Bundle-Ether60000.463,IPR8102_SKYCABL,463
SPC00E67CIBE002,Bundle-Ether60000.464,IPR5345_LUZDEV,464
SPC00E67CIBE002,Bundle-Ether60000.465,IPR5283_AMBER,465
SPC00E67CIBE002,Bundle-Ether60000.466,IPR3251_PHMORRS,466
SPC00E67CIBE002,Bundle-Ether60000.467,IPR3389_ASIABRW,467
SPC00E67CIBE002,Bundle-Ether60000.468,IPR3426_BSP,468
SPC00E67CIBE002,Bundle-Ether60000.469,IPR3690_JFC,469
SPC00E67CIBE002,Bundle-Ether60000.470,IPR3885_BOC,470
SPC00E67CIBE002,Bundle-Ether60000.471,IPR5286_DPWH,471
SPC00E67CIBE002,Bundle-Ether60000.472,IPR5610_YCAB,472
SPC00E67CIBE002,Bundle-Ether60000.473,IPR5622_SOUTH,473
SPC00E67CIBE002,Bundle-Ether60000.474,IPR5680_GGPC,474
SPC00E67CIBE002,Bundle-Ether60000.475,IPR5681_SMPI,475
SPC00E67CIBE002,Bundle-Ether60000.476,IPR5689_PAXYS,476
SPC00E67CIBE002,Bundle-Ether60000.477,IPR5696_NASUGBU,477
